1,0,1994-02-15,1,1,1994-02-15,1,
0,2,1994-02-16,1,1,1994-02-16,1,
0,0,1994-02-17,1,1,1994-02-17,1,
1,0,1994-02-18,1,2,1994-02-19,2,
1,0,1994-02-19,0,0,0000-00-00,2,
2,1,1994-02-20,1,1,1994-02-20,1,
0,2,1994-02-21,1,7,1994-02-27,7,
0,2,1994-02-22,0,0,0000-00-00,7,
0,2,1994-02-23,0,0,0000-00-00,7,
0,2,1994-02-24,0,0,0000-00-00,7,
0,2,1994-02-25,0,0,0000-00-00,7,
0,2,1994-02-26,0,0,0000-00-00,7,
0,2,1994-02-27,0,0,0000-00-00,7,
1,2,1994-02-28,1,1,1994-02-28,1,
2,1,1994-03-01,1,1,1994-03-01,1,
3,0,1994-03-02,1,3,1994-03-04,3,
3,0,1994-03-03,0,0,0000-00-00,3,
3,0,1994-03-04,0,0,0000-00-00,3,
2,0,1994-03-05,1,2,1994-03-06,2,
2,0,1994-03-06,0,0,0000-00-00,2,
3,0,1994-03-07,1,1,1994-03-07,1,
2,0,1994-03-08,1,1,1994-03-08,1,
1,1,1994-03-09,1,1,1994-03-09,1,
2,0,1994-03-10,1,1,1994-03-10,1,
2,1,1994-03-11,1,1,1994-03-11,1,
3,0,1994-03-12,1,1,1994-03-12,1,
2,0,1994-03-13,1,1,1994-03-13,1,
3,0,1994-03-14,1,2,1994-03-15,2,
3,0,1994-03-15,0,0,0000-00-00,2,
2,0,1994-03-16,1,1,1994-03-16,1,
0,1,1994-03-17,1,1,1994-03-17,1,
0,2,1994-03-18,1,2,1994-03-19,2,
0,2,1994-03-19,0,0,0000-00-00,2,
1,2,1994-03-20,1,1,1994-03-20,1,
1,0,1994-03-21,1,1,1994-03-21,1,
3,0,1994-03-22,1,3,1994-03-24,3,
3,0,1994-03-23,0,0,0000-00-00,3,
3,0,1994-03-24,0,0,0000-00-00,3,
2,2,1994-03-25,1,1,1994-03-25,1,
1,2,1994-03-26,1,1,1994-03-26,1,
2,0,1994-03-27,1,1,1994-03-27,1,
3,0,1994-03-28,1,1,1994-03-28,1,
2,0,1994-03-29,1,1,1994-03-29,1,
1,0,1994-03-30,1,2,1994-03-31,2,
1,0,1994-03-31,0,0,0000-00-00,2,
0,2,1994-11-01,1,1,1994-11-01,1,
0,0,1994-11-02,1,2,1994-11-03,2,
0,0,1994-11-03,0,0,0000-00-00,2,
0,2,1994-11-04,1,1,1994-11-04,1,
1,2,1994-11-05,1,2,1994-11-06,2,
1,2,1994-11-06,0,0,0000-00-00,2,
0,0,1994-11-07,1,1,1994-11-07,1,
0,2,1994-11-08,1,5,1994-11-12,5,
0,2,1994-11-09,0,0,0000-00-00,5,
0,2,1994-11-10,0,0,0000-00-00,5,
0,2,1994-11-11,0,0,0000-00-00,5,
0,2,1994-11-12,0,0,0000-00-00,5,
0,0,1994-11-13,1,2,1994-11-14,2,
0,0,1994-11-14,0,0,0000-00-00,2,
1,1,1994-11-15,1,1,1994-11-15,1,
2,2,1994-11-16,1,1,1994-11-16,1,
1,2,1994-11-17,1,1,1994-11-17,1,
1,0,1994-11-18,1,1,1994-11-18,1,
3,0,1994-11-19,1,1,1994-11-19,1,
2,1,1994-11-20,1,1,1994-11-20,1,
2,0,1994-11-21,1,1,1994-11-21,1,
3,0,1994-11-22,1,1,1994-11-22,1,
3,2,1994-11-23,1,2,1994-11-24,2,
3,2,1994-11-24,0,0,0000-00-00,2,
2,2,1994-11-25,1,1,1994-11-25,1,
3,1,1994-11-26,1,3,1994-11-28,3,
3,1,1994-11-27,0,0,0000-00-00,3,
3,1,1994-11-28,0,0,0000-00-00,3,
3,0,1994-11-29,1,1,1994-11-29,1,
2,2,1994-11-30,1,1,1994-11-30,1,
2,0,1994-12-01,1,1,1994-12-01,1,
3,0,1994-12-02,1,4,1994-12-05,4,
3,0,1994-12-03,0,0,0000-00-00,4,
3,0,1994-12-04,0,0,0000-00-00,4,
3,0,1994-12-05,0,0,0000-00-00,4,
2,0,1994-12-06,1,1,1994-12-06,1,
0,0,1994-12-07,1,1,1994-12-07,1,
1,0,1994-12-08,1,2,1994-12-09,2,
1,0,1994-12-09,0,0,0000-00-00,2,
0,1,1994-12-10,1,2,1994-12-11,2,
0,1,1994-12-11,0,0,0000-00-00,2,
1,2,1994-12-12,1,1,1994-12-12,1,
2,2,1994-12-13,1,1,1994-12-13,1,
3,1,1994-12-14,1,2,1994-12-15,2,
3,1,1994-12-15,0,0,0000-00-00,2,
3,0,1994-12-16,1,1,1994-12-16,1,
2,0,1994-12-17,1,2,1994-12-18,2,
2,0,1994-12-18,0,0,0000-00-00,2,
2,2,1994-12-19,1,1,1994-12-19,1,
1,2,1994-12-20,1,1,1994-12-20,1,
3,2,1994-12-21,1,1,1994-12-21,1,
3,1,1994-12-22,1,2,1994-12-23,2,
3,1,1994-12-23,0,0,0000-00-00,2,
3,0,1994-12-24,1,1,1994-12-24,1,
2,0,1994-12-25,1,1,1994-12-25,1,
0,0,1994-12-26,1,1,1994-12-26,1,
0,2,1994-12-27,1,1,1994-12-27,1,
0,0,1994-12-28,1,2,1994-12-29,2,
0,0,1994-12-29,0,0,0000-00-00,2,
0,1,1994-12-30,1,1,1994-12-30,1,
1,2,1994-12-31,1,2,1995-01-01,2,
1,2,1995-01-01,0,0,0000-00-00,2,
2,2,1995-01-02,1,1,1995-01-02,1,
3,0,1995-01-03,1,1,1995-01-03,1,
0,1,1995-01-04,1,1,1995-01-04,1,
1,0,1995-01-05,1,1,1995-01-05,1,
1,1,1995-01-06,1,1,1995-01-06,1,
3,0,1995-01-07,1,1,1995-01-07,1,
3,1,1995-01-08,1,1,1995-01-08,1,
1,1,1995-01-09,1,2,1995-01-10,2,
1,1,1995-01-10,0,0,0000-00-00,2,
3,2,1995-01-11,1,1,1995-01-11,1,
3,1,1995-01-12,1,1,1995-01-12,1,
3,0,1995-01-13,1,2,1995-01-14,2,
3,0,1995-01-14,0,0,0000-00-00,2,
1,0,1995-01-15,1,2,1995-01-16,2,
1,0,1995-01-16,0,0,0000-00-00,2,
0,0,1995-01-17,1,7,1995-01-23,7,
0,0,1995-01-18,0,0,0000-00-00,7,
0,0,1995-01-19,0,0,0000-00-00,7,
0,0,1995-01-20,0,0,0000-00-00,7,
0,0,1995-01-21,0,0,0000-00-00,7,
0,0,1995-01-22,0,0,0000-00-00,7,
0,0,1995-01-23,0,0,0000-00-00,7,
0,1,1995-01-24,1,2,1995-01-25,2,
0,1,1995-01-25,0,0,0000-00-00,2,
0,2,1995-01-26,1,4,1995-01-29,4,
0,2,1995-01-27,0,0,0000-00-00,4,
0,2,1995-01-28,0,0,0000-00-00,4,
0,2,1995-01-29,0,0,0000-00-00,4,
0,1,1995-01-30,1,1,1995-01-30,1,
0,0,1995-01-31,1,1,1995-01-31,1,
1,2,1995-02-01,1,1,1995-02-01,1,
0,1,1995-02-02,1,1,1995-02-02,1,
2,0,1995-02-03,1,1,1995-02-03,1,
2,1,1995-02-04,1,1,1995-02-04,1,
0,1,1995-02-05,1,1,1995-02-05,1,
0,2,1995-02-06,1,3,1995-02-08,3,
0,2,1995-02-07,0,0,0000-00-00,3,
0,2,1995-02-08,0,0,0000-00-00,3,
1,1,1995-02-09,1,1,1995-02-09,1,
0,2,1995-02-10,1,1,1995-02-10,1,
1,1,1995-02-11,1,1,1995-02-11,1,
0,2,1995-02-12,1,2,1995-02-13,2,
0,2,1995-02-13,0,0,0000-00-00,2,
0,1,1995-02-14,1,1,1995-02-14,1,
0,0,1995-02-15,1,2,1995-02-16,2,
0,0,1995-02-16,0,0,0000-00-00,2,
1,2,1995-02-17,1,1,1995-02-17,1,
0,0,1995-02-18,1,2,1995-02-19,2,
0,0,1995-02-19,0,0,0000-00-00,2,
1,0,1995-02-20,1,1,1995-02-20,1,
0,0,1995-02-21,1,1,1995-02-21,1,
1,0,1995-02-22,1,1,1995-02-22,1,
1,1,1995-02-23,1,1,1995-02-23,1,
2,0,1995-02-24,1,1,1995-02-24,1,
1,0,1995-02-25,1,1,1995-02-25,1,
2,1,1995-02-26,1,1,1995-02-26,1,
3,0,1995-02-27,1,2,1995-02-28,2,
3,0,1995-02-28,0,0,0000-00-00,2,
2,0,1995-03-01,1,1,1995-03-01,1,
1,0,1995-03-02,1,1,1995-03-02,1,
1,1,1995-03-03,1,1,1995-03-03,1,
1,0,1995-03-04,1,2,1995-03-05,2,
1,0,1995-03-05,0,0,0000-00-00,2,
2,0,1995-03-06,1,1,1995-03-06,1,
0,0,1995-03-07,1,1,1995-03-07,1,
0,1,1995-03-08,1,3,1995-03-10,3,
0,1,1995-03-09,0,0,0000-00-00,3,
0,1,1995-03-10,0,0,0000-00-00,3,
0,2,1995-03-11,1,1,1995-03-11,1,
2,0,1995-03-12,1,3,1995-03-14,3,
2,0,1995-03-13,0,0,0000-00-00,3,
2,0,1995-03-14,0,0,0000-00-00,3,
3,0,1995-03-15,1,1,1995-03-15,1,
0,0,1995-03-16,1,2,1995-03-17,2,
0,0,1995-03-17,0,0,0000-00-00,2,
1,1,1995-03-18,1,1,1995-03-18,1,
2,2,1995-03-19,1,2,1995-03-20,2,
2,2,1995-03-20,0,0,0000-00-00,2,
2,1,1995-03-21,1,1,1995-03-21,1,
3,1,1995-03-22,1,1,1995-03-22,1,
3,0,1995-03-23,1,2,1995-03-24,2,
3,0,1995-03-24,0,0,0000-00-00,2,
2,2,1995-03-25,1,1,1995-03-25,1,
1,2,1995-03-26,1,1,1995-03-26,1,
1,1,1995-03-27,1,2,1995-03-28,2,
1,1,1995-03-28,0,0,0000-00-00,2,
3,1,1995-03-29,1,3,1995-03-31,3,
3,1,1995-03-30,0,0,0000-00-00,3,
3,1,1995-03-31,0,0,0000-00-00,3,
2,2,1995-11-01,1,1,1995-11-01,1,
1,2,1995-11-02,1,1,1995-11-02,1,
0,2,1995-11-03,1,1,1995-11-03,1,
0,1,1995-11-04,1,1,1995-11-04,1,
0,2,1995-11-05,1,1,1995-11-05,1,
1,2,1995-11-06,1,1,1995-11-06,1,
3,1,1995-11-07,1,2,1995-11-08,2,
3,1,1995-11-08,0,0,0000-00-00,2,
1,1,1995-11-09,1,1,1995-11-09,1,
2,2,1995-11-10,1,3,1995-11-12,3,
2,2,1995-11-11,0,0,0000-00-00,3,
2,2,1995-11-12,0,0,0000-00-00,3,
0,2,1995-11-13,1,1,1995-11-13,1,
0,1,1995-11-14,1,1,1995-11-14,1,
1,2,1995-11-15,1,1,1995-11-15,1,
2,0,1995-11-16,1,1,1995-11-16,1,
0,1,1995-11-17,1,1,1995-11-17,1,
3,2,1995-11-18,1,2,1995-11-19,2,
3,2,1995-11-19,0,0,0000-00-00,2,
2,1,1995-11-20,1,1,1995-11-20,1,
2,0,1995-11-21,1,1,1995-11-21,1,
0,0,1995-11-22,1,2,1995-11-23,2,
0,0,1995-11-23,0,0,0000-00-00,2,
0,2,1995-11-24,1,1,1995-11-24,1,
1,2,1995-11-25,1,1,1995-11-25,1,
2,2,1995-11-26,1,4,1995-11-29,4,
2,2,1995-11-27,0,0,0000-00-00,4,
2,2,1995-11-28,0,0,0000-00-00,4,
2,2,1995-11-29,0,0,0000-00-00,4,
1,2,1995-11-30,1,1,1995-11-30,1,
2,2,1995-12-01,1,1,1995-12-01,1,
2,1,1995-12-02,1,1,1995-12-02,1,
3,2,1995-12-03,1,2,1995-12-04,2,
3,2,1995-12-04,0,0,0000-00-00,2,
3,1,1995-12-05,1,1,1995-12-05,1,
2,1,1995-12-06,1,1,1995-12-06,1,
3,1,1995-12-07,1,1,1995-12-07,1,
3,2,1995-12-08,1,2,1995-12-09,2,
3,2,1995-12-09,0,0,0000-00-00,2,
3,1,1995-12-10,1,2,1995-12-11,2,
3,1,1995-12-11,0,0,0000-00-00,2,
2,2,1995-12-12,1,1,1995-12-12,1,
3,2,1995-12-13,1,3,1995-12-15,3,
3,2,1995-12-14,0,0,0000-00-00,3,
3,2,1995-12-15,0,0,0000-00-00,3,
0,2,1995-12-16,1,11,1995-12-26,11,
0,2,1995-12-17,0,0,0000-00-00,11,
0,2,1995-12-18,0,0,0000-00-00,11,
0,2,1995-12-19,0,0,0000-00-00,11,
0,2,1995-12-20,0,0,0000-00-00,11,
0,2,1995-12-21,0,0,0000-00-00,11,
0,2,1995-12-22,0,0,0000-00-00,11,
0,2,1995-12-23,0,0,0000-00-00,11,
0,2,1995-12-24,0,0,0000-00-00,11,
0,2,1995-12-25,0,0,0000-00-00,11,
0,2,1995-12-26,0,0,0000-00-00,11,
1,2,1995-12-27,1,1,1995-12-27,1,
0,2,1995-12-28,1,6,1996-01-02,6,
0,2,1995-12-29,0,0,0000-00-00,6,
0,2,1995-12-30,0,0,0000-00-00,6,
0,2,1995-12-31,0,0,0000-00-00,6,
0,2,1996-01-01,0,0,0000-00-00,6,
0,2,1996-01-02,0,0,0000-00-00,6,
0,1,1996-01-03,1,1,1996-01-03,1,
0,0,1996-01-04,1,2,1996-01-05,2,
0,0,1996-01-05,0,0,0000-00-00,2,
0,1,1996-01-06,1,1,1996-01-06,1,
0,0,1996-01-07,1,1,1996-01-07,1,
1,0,1996-01-08,1,3,1996-01-10,3,
1,0,1996-01-09,0,0,0000-00-00,3,
1,0,1996-01-10,0,0,0000-00-00,3,
2,0,1996-01-11,1,1,1996-01-11,1,
3,0,1996-01-12,1,2,1996-01-13,2,
3,0,1996-01-13,0,0,0000-00-00,2,
2,2,1996-01-14,1,1,1996-01-14,1,
3,1,1996-01-15,1,1,1996-01-15,1,
3,2,1996-01-16,1,1,1996-01-16,1,
3,1,1996-01-17,1,2,1996-01-18,2,
3,1,1996-01-18,0,0,0000-00-00,2,
3,0,1996-01-19,1,1,1996-01-19,1,
2,1,1996-01-20,1,1,1996-01-20,1,
3,2,1996-01-21,1,1,1996-01-21,1,
3,1,1996-01-22,1,2,1996-01-23,2,
3,1,1996-01-23,0,0,0000-00-00,2,
2,1,1996-01-24,1,1,1996-01-24,1,
2,2,1996-01-25,1,2,1996-01-26,2,
2,2,1996-01-26,0,0,0000-00-00,2,
3,2,1996-01-27,1,1,1996-01-27,1,
3,1,1996-01-28,1,1,1996-01-28,1,
1,2,1996-01-29,1,1,1996-01-29,1,
0,2,1996-01-30,1,1,1996-01-30,1,
1,2,1996-01-31,1,2,1996-02-01,2,
1,2,1996-02-01,0,0,0000-00-00,2,
2,2,1996-02-02,1,1,1996-02-02,1,
3,2,1996-02-03,1,1,1996-02-03,1,
3,1,1996-02-04,1,1,1996-02-04,1,
3,0,1996-02-05,1,4,1996-02-08,4,
3,0,1996-02-06,0,0,0000-00-00,4,
3,0,1996-02-07,0,0,0000-00-00,4,
3,0,1996-02-08,0,0,0000-00-00,4,
2,1,1996-02-09,1,2,1996-02-10,2,
2,1,1996-02-10,0,0,0000-00-00,2,
0,2,1996-02-11,1,1,1996-02-11,1,
1,2,1996-02-12,1,1,1996-02-12,1,
3,2,1996-02-13,1,1,1996-02-13,1,
2,2,1996-02-14,1,1,1996-02-14,1,
3,0,1996-02-15,1,1,1996-02-15,1,
1,1,1996-02-16,1,1,1996-02-16,1,
2,0,1996-02-17,1,1,1996-02-17,1,
2,2,1996-02-18,1,2,1996-02-19,2,
2,2,1996-02-19,0,0,0000-00-00,2,
3,1,1996-02-20,1,2,1996-02-21,2,
3,1,1996-02-21,0,0,0000-00-00,2,
3,0,1996-02-22,1,1,1996-02-22,1,
0,0,1996-02-23,1,2,1996-02-24,2,
0,0,1996-02-24,0,0,0000-00-00,2,
1,0,1996-02-25,1,1,1996-02-25,1,
2,1,1996-02-26,1,2,1996-02-27,2,
2,1,1996-02-27,0,0,0000-00-00,2,
1,2,1996-02-28,1,1,1996-02-28,1,
2,2,1996-03-01,1,2,1996-03-02,2,
2,2,1996-03-02,0,0,0000-00-00,2,
3,2,1996-03-03,1,3,1996-03-05,3,
3,2,1996-03-04,0,0,0000-00-00,3,
3,2,1996-03-05,0,0,0000-00-00,3,
2,2,1996-03-06,1,1,1996-03-06,1,
3,2,1996-03-07,1,1,1996-03-07,1,
3,1,1996-03-08,1,1,1996-03-08,1,
3,2,1996-03-09,1,1,1996-03-09,1,
2,1,1996-03-10,1,1,1996-03-10,1,
3,1,1996-03-11,1,1,1996-03-11,1,
3,0,1996-03-12,1,1,1996-03-12,1,
3,1,1996-03-13,1,1,1996-03-13,1,
2,0,1996-03-14,1,1,1996-03-14,1,
1,0,1996-03-15,1,1,1996-03-15,1,
0,1,1996-03-16,1,2,1996-03-17,2,
0,1,1996-03-17,0,0,0000-00-00,2,
0,2,1996-03-18,1,3,1996-03-20,3,
0,2,1996-03-19,0,0,0000-00-00,3,
0,2,1996-03-20,0,0,0000-00-00,3,
2,2,1996-03-21,1,1,1996-03-21,1,
3,1,1996-03-22,1,2,1996-03-23,2,
3,1,1996-03-23,0,0,0000-00-00,2,
1,2,1996-03-24,1,1,1996-03-24,1,
0,2,1996-03-25,1,1,1996-03-25,1,
1,2,1996-03-26,1,1,1996-03-26,1,
2,2,1996-03-27,1,1,1996-03-27,1,
1,2,1996-03-28,1,1,1996-03-28,1,
0,2,1996-03-29,1,1,1996-03-29,1,
1,2,1996-03-30,1,2,1996-03-31,2,
1,2,1996-03-31,0,0,0000-00-00,2,
0,2,1996-11-01,1,2,1996-11-02,2,
0,2,1996-11-02,0,0,0000-00-00,2,
0,0,1996-11-03,1,1,1996-11-03,1,
1,2,1996-11-04,1,1,1996-11-04,1,
0,2,1996-11-05,1,1,1996-11-05,1,
1,0,1996-11-06,1,1,1996-11-06,1,
2,0,1996-11-07,1,2,1996-11-08,2,
2,0,1996-11-08,0,0,0000-00-00,2,
3,2,1996-11-09,1,1,1996-11-09,1,
3,0,1996-11-10,1,1,1996-11-10,1,
1,1,1996-11-11,1,1,1996-11-11,1,
3,2,1996-11-12,1,1,1996-11-12,1,
3,1,1996-11-13,1,2,1996-11-14,2,
3,1,1996-11-14,0,0,0000-00-00,2,
3,0,1996-11-15,1,2,1996-11-16,2,
3,0,1996-11-16,0,0,0000-00-00,2,
2,0,1996-11-17,1,1,1996-11-17,1,
1,0,1996-11-18,1,1,1996-11-18,1,
0,0,1996-11-19,1,1,1996-11-19,1,
1,1,1996-11-20,1,1,1996-11-20,1,
1,0,1996-11-21,1,1,1996-11-21,1,
0,2,1996-11-22,1,3,1996-11-24,3,
0,2,1996-11-23,0,0,0000-00-00,3,
0,2,1996-11-24,0,0,0000-00-00,3,
1,2,1996-11-25,1,1,1996-11-25,1,
2,2,1996-11-26,1,1,1996-11-26,1,
2,0,1996-11-27,1,2,1996-11-28,2,
2,0,1996-11-28,0,0,0000-00-00,2,
0,1,1996-11-29,1,1,1996-11-29,1,
1,0,1996-11-30,1,1,1996-11-30,1,
2,0,1996-12-01,1,2,1996-12-02,2,
2,0,1996-12-02,0,0,0000-00-00,2,
1,1,1996-12-03,1,1,1996-12-03,1,
3,2,1996-12-04,1,1,1996-12-04,1,
3,0,1996-12-05,1,1,1996-12-05,1,
1,0,1996-12-06,1,1,1996-12-06,1,
0,1,1996-12-07,1,1,1996-12-07,1,
0,0,1996-12-08,1,1,1996-12-08,1,
1,0,1996-12-09,1,1,1996-12-09,1,
0,0,1996-12-10,1,1,1996-12-10,1,
0,2,1996-12-11,1,1,1996-12-11,1,
2,2,1996-12-12,1,1,1996-12-12,1,
3,0,1996-12-13,1,1,1996-12-13,1,
0,0,1996-12-14,1,2,1996-12-15,2,
0,0,1996-12-15,0,0,0000-00-00,2,
0,2,1996-12-16,1,5,1996-12-20,5,
0,2,1996-12-17,0,0,0000-00-00,5,
0,2,1996-12-18,0,0,0000-00-00,5,
0,2,1996-12-19,0,0,0000-00-00,5,
0,2,1996-12-20,0,0,0000-00-00,5,
2,2,1996-12-21,1,2,1996-12-22,2,
2,2,1996-12-22,0,0,0000-00-00,2,
2,1,1996-12-23,1,1,1996-12-23,1,
3,2,1996-12-24,1,3,1996-12-26,3,
3,2,1996-12-25,0,0,0000-00-00,3,
3,2,1996-12-26,0,0,0000-00-00,3,
2,2,1996-12-27,1,1,1996-12-27,1,
3,2,1996-12-28,1,1,1996-12-28,1,
2,2,1996-12-29,1,1,1996-12-29,1,
1,2,1996-12-30,1,2,1996-12-31,2,
1,2,1996-12-31,0,0,0000-00-00,2,
2,2,1997-01-01,1,4,1997-01-04,4,
2,2,1997-01-02,0,0,0000-00-00,4,
2,2,1997-01-03,0,0,0000-00-00,4,
2,2,1997-01-04,0,0,0000-00-00,4,
1,2,1997-01-05,1,2,1997-01-06,2,
1,2,1997-01-06,0,0,0000-00-00,2,
0,2,1997-01-07,1,5,1997-01-11,5,
0,2,1997-01-08,0,0,0000-00-00,5,
0,2,1997-01-09,0,0,0000-00-00,5,
0,2,1997-01-10,0,0,0000-00-00,5,
0,2,1997-01-11,0,0,0000-00-00,5,
0,0,1997-01-12,1,1,1997-01-12,1,
0,1,1997-01-13,1,1,1997-01-13,1,
0,0,1997-01-14,1,4,1997-01-17,4,
0,0,1997-01-15,0,0,0000-00-00,4,
0,0,1997-01-16,0,0,0000-00-00,4,
0,0,1997-01-17,0,0,0000-00-00,4,
2,2,1997-01-18,1,1,1997-01-18,1,
3,2,1997-01-19,1,2,1997-01-20,2,
3,2,1997-01-20,0,0,0000-00-00,2,
3,1,1997-01-21,1,2,1997-01-22,2,
3,1,1997-01-22,0,0,0000-00-00,2,
3,2,1997-01-23,1,1,1997-01-23,1,
3,0,1997-01-24,1,1,1997-01-24,1,
3,1,1997-01-25,1,1,1997-01-25,1,
3,2,1997-01-26,1,4,1997-01-29,4,
3,2,1997-01-27,0,0,0000-00-00,4,
3,2,1997-01-28,0,0,0000-00-00,4,
3,2,1997-01-29,0,0,0000-00-00,4,
2,2,1997-01-30,1,1,1997-01-30,1,
3,2,1997-01-31,1,1,1997-01-31,1,
3,1,1997-02-01,1,1,1997-02-01,1,
2,1,1997-02-02,1,1,1997-02-02,1,
0,1,1997-02-03,1,1,1997-02-03,1,
1,1,1997-02-04,1,1,1997-02-04,1,
2,0,1997-02-05,1,1,1997-02-05,1,
1,0,1997-02-06,1,1,1997-02-06,1,
0,2,1997-02-07,1,1,1997-02-07,1,
0,0,1997-02-08,1,1,1997-02-08,1,
1,0,1997-02-09,1,2,1997-02-10,2,
1,0,1997-02-10,0,0,0000-00-00,2,
2,0,1997-02-11,1,2,1997-02-12,2,
2,0,1997-02-12,0,0,0000-00-00,2,
0,0,1997-02-13,1,1,1997-02-13,1,
1,0,1997-02-14,1,1,1997-02-14,1,
1,1,1997-02-15,1,2,1997-02-16,2,
1,1,1997-02-16,0,0,0000-00-00,2,
1,0,1997-02-17,1,1,1997-02-17,1,
3,1,1997-02-18,1,2,1997-02-19,2,
3,1,1997-02-19,0,0,0000-00-00,2,
3,0,1997-02-20,1,2,1997-02-21,2,
3,0,1997-02-21,0,0,0000-00-00,2,
2,0,1997-02-22,1,1,1997-02-22,1,
0,0,1997-02-23,1,1,1997-02-23,1,
0,1,1997-02-24,1,1,1997-02-24,1,
1,1,1997-02-25,1,1,1997-02-25,1,
2,1,1997-02-26,1,1,1997-02-26,1,
1,0,1997-02-27,1,3,1997-03-01,3,
1,0,1997-02-28,0,0,0000-00-00,3,
1,0,1997-03-01,0,0,0000-00-00,3,
3,0,1997-03-02,1,1,1997-03-02,1,
1,1,1997-03-03,1,1,1997-03-03,1,
3,0,1997-03-04,1,1,1997-03-04,1,
3,1,1997-03-05,1,1,1997-03-05,1,
3,0,1997-03-06,1,1,1997-03-06,1,
3,1,1997-03-07,1,4,1997-03-10,4,
3,1,1997-03-08,0,0,0000-00-00,4,
3,1,1997-03-09,0,0,0000-00-00,4,
3,1,1997-03-10,0,0,0000-00-00,4,
2,0,1997-03-11,1,1,1997-03-11,1,
0,2,1997-03-12,1,3,1997-03-14,3,
0,2,1997-03-13,0,0,0000-00-00,3,
0,2,1997-03-14,0,0,0000-00-00,3,
0,1,1997-03-15,1,1,1997-03-15,1,
0,2,1997-03-16,1,2,1997-03-17,2,
0,2,1997-03-17,0,0,0000-00-00,2,
1,2,1997-03-18,1,1,1997-03-18,1,
1,1,1997-03-19,1,1,1997-03-19,1,
0,2,1997-03-20,1,1,1997-03-20,1,
1,1,1997-03-21,1,1,1997-03-21,1,
1,2,1997-03-22,1,1,1997-03-22,1,
0,1,1997-03-23,1,1,1997-03-23,1,
1,1,1997-03-24,1,1,1997-03-24,1,
3,0,1997-03-25,1,1,1997-03-25,1,
2,0,1997-03-26,1,1,1997-03-26,1,
2,1,1997-03-27,1,1,1997-03-27,1,
3,2,1997-03-28,1,1,1997-03-28,1,
3,1,1997-03-29,1,1,1997-03-29,1,
3,0,1997-03-30,1,2,1997-03-31,2,
3,0,1997-03-31,0,0,0000-00-00,2,
2,0,1997-11-01,1,1,1997-11-01,1,
1,1,1997-11-02,1,2,1997-11-03,2,
1,1,1997-11-03,0,0,0000-00-00,2,
2,2,1997-11-04,1,1,1997-11-04,1,
3,0,1997-11-05,1,1,1997-11-05,1,
2,0,1997-11-06,1,1,1997-11-06,1,
0,0,1997-11-07,1,4,1997-11-10,4,
0,0,1997-11-08,0,0,0000-00-00,4,
0,0,1997-11-09,0,0,0000-00-00,4,
0,0,1997-11-10,0,0,0000-00-00,4,
1,2,1997-11-11,1,1,1997-11-11,1,
0,2,1997-11-12,1,2,1997-11-13,2,
0,2,1997-11-13,0,0,0000-00-00,2,
0,1,1997-11-14,1,1,1997-11-14,1,
1,0,1997-11-15,1,1,1997-11-15,1,
2,0,1997-11-16,1,1,1997-11-16,1,
2,1,1997-11-17,1,1,1997-11-17,1,
1,0,1997-11-18,1,1,1997-11-18,1,
2,0,1997-11-19,1,3,1997-11-21,3,
2,0,1997-11-20,0,0,0000-00-00,3,
2,0,1997-11-21,0,0,0000-00-00,3,
1,0,1997-11-22,1,1,1997-11-22,1,
1,2,1997-11-23,1,1,1997-11-23,1,
1,0,1997-11-24,1,2,1997-11-25,2,
1,0,1997-11-25,0,0,0000-00-00,2,
0,2,1997-11-26,1,9,1997-12-04,9,
0,2,1997-11-27,0,0,0000-00-00,9,
0,2,1997-11-28,0,0,0000-00-00,9,
0,2,1997-11-29,0,0,0000-00-00,9,
0,2,1997-11-30,0,0,0000-00-00,9,
0,2,1997-12-01,0,0,0000-00-00,9,
0,2,1997-12-02,0,0,0000-00-00,9,
0,2,1997-12-03,0,0,0000-00-00,9,
0,2,1997-12-04,0,0,0000-00-00,9,
1,2,1997-12-05,1,1,1997-12-05,1,
0,0,1997-12-06,1,1,1997-12-06,1,
1,0,1997-12-07,1,1,1997-12-07,1,
2,1,1997-12-08,1,1,1997-12-08,1,
3,0,1997-12-09,1,3,1997-12-11,3,
3,0,1997-12-10,0,0,0000-00-00,3,
3,0,1997-12-11,0,0,0000-00-00,3,
2,1,1997-12-12,1,1,1997-12-12,1,
0,2,1997-12-13,1,1,1997-12-13,1,
1,2,1997-12-14,1,1,1997-12-14,1,
3,2,1997-12-15,1,1,1997-12-15,1,
0,2,1997-12-16,1,3,1997-12-18,3,
0,2,1997-12-17,0,0,0000-00-00,3,
0,2,1997-12-18,0,0,0000-00-00,3,
0,1,1997-12-19,1,1,1997-12-19,1,
1,2,1997-12-20,1,1,1997-12-20,1,
2,2,1997-12-21,1,2,1997-12-22,2,
2,2,1997-12-22,0,0,0000-00-00,2,
0,1,1997-12-23,1,1,1997-12-23,1,
1,0,1997-12-24,1,1,1997-12-24,1,
2,0,1997-12-25,1,2,1997-12-26,2,
2,0,1997-12-26,0,0,0000-00-00,2,
2,2,1997-12-27,1,1,1997-12-27,1,
1,2,1997-12-28,1,1,1997-12-28,1,
3,1,1997-12-29,1,1,1997-12-29,1,
3,0,1997-12-30,1,1,1997-12-30,1,
2,0,1997-12-31,1,3,1998-01-02,3,
2,0,1998-01-01,0,0,0000-00-00,3,
